tmdb_id,discogs_id,tmdb_title,discogs_title,tmdb_year,discogs_year,token_score,partial_score,hybrid_score,year_diff
,,untitled beetlejuice,danny elfman beetlejuice,,1988.0,63.63636363636363,78.78787878787878,68.18,
,,untitled beetlejuice,various beetlejuice beetlejuice,,2024.0,58.82352941176471,83.33333333333334,66.18,
,,untitled beetlejuice,danny elfman beetlejuice,,2015.0,63.63636363636363,78.78787878787878,68.18,
,,untitled beetlejuice,danny elfman beetlejuice,,1988.0,63.63636363636363,78.78787878787878,68.18,
,,untitled beetlejuice,various beetlejuice beetlejuice,,2024.0,58.82352941176471,83.33333333333334,66.18,
,,batman returns,danny elfman batman returns,1992.0,1992.0,68.29268292682926,100.0,77.8,0.0
,,batman returns,danny elfman batman returns,1992.0,1992.0,68.29268292682926,100.0,77.8,0.0
,,birdman,elmer bernstein birdman of alcatraz,,2006.0,33.333333333333336,100.0,53.33,
,,birdman,elmer bernstein birdman of alcatraz,,2006.0,33.333333333333336,100.0,53.33,
,,birdman,various descent into the maelstrom,,2017.0,19.512195121951216,40.0,25.66,
,,descent into the maelstrom the untold story of radio birdman,various descent into the maelstrom,2017.0,2017.0,59.57446808510638,86.66666666666667,67.7,0.0
,,illusion of freedom richard kline on john frankenheimer birdman of alcatraz,various descent into the maelstrom,2018.0,2017.0,31.19266055045872,41.509433962264154,34.29,1.0
,,wings of death birdman fatal flight,elmer bernstein birdman of alcatraz,,2006.0,37.142857142857146,52.63157894736843,41.79,
,,wings of death birdman fatal flight,elmer bernstein birdman of alcatraz,,2006.0,37.142857142857146,52.63157894736843,41.79,
,,wings of death birdman fatal flight,various descent into the maelstrom,,2017.0,34.78260869565217,41.93548387096774,36.93,
,,birdman,elmer bernstein birdman of alcatraz,,2006.0,33.333333333333336,100.0,53.33,
,,birdman,elmer bernstein birdman of alcatraz,,2006.0,33.333333333333336,100.0,53.33,
,,birdman,various descent into the maelstrom,,2017.0,19.512195121951216,40.0,25.66,
,,black hawk down,hans zimmer black hawk down,2001.0,2001.0,71.42857142857143,100.0,80.0,0.0
,,black hawk down,hans zimmer black hawk down,2001.0,2001.0,71.42857142857143,100.0,80.0,0.0
,,black hawk down,hans zimmer black hawk down,2001.0,2002.0,71.42857142857143,100.0,80.0,1.0
,,black hawk down,hans zimmer black hawk down,2001.0,,71.42857142857143,100.0,80.0,
,,black hawk down,hans zimmer black hawk down,2001.0,2001.0,71.42857142857143,100.0,80.0,0.0
,,black hawk down,hans zimmer black hawk down,1997.0,,71.42857142857143,100.0,80.0,
,,true story of black hawk down,hans zimmer black hawk down,2003.0,2002.0,60.71428571428572,74.4186046511628,64.83,1.0
,,true story of black hawk down,hans zimmer black hawk down,2003.0,,60.71428571428572,74.4186046511628,64.83,
,,essence of combat making black hawk down,hans zimmer black hawk down,2002.0,2001.0,56.71641791044777,75.55555555555556,62.37,1.0
,,essence of combat making black hawk down,hans zimmer black hawk down,2002.0,2001.0,56.71641791044777,75.55555555555556,62.37,1.0
,,essence of combat making black hawk down,hans zimmer black hawk down,2002.0,2002.0,56.71641791044777,75.55555555555556,62.37,0.0
,,essence of combat making black hawk down,hans zimmer black hawk down,2002.0,,56.71641791044777,75.55555555555556,62.37,
,,essence of combat making black hawk down,hans zimmer black hawk down,2002.0,2001.0,56.71641791044777,75.55555555555556,62.37,1.0
,,black hawk down the untold story,hans zimmer black hawk down,2019.0,,57.6271186440678,71.42857142857143,61.77,
,,somalia good intentions deadly results,hans zimmer black hawk down,1998.0,,30.76923076923077,33.333333333333336,31.54,
,,black panther,ludwig goransson black panther,2018.0,2018.0,60.46511627906976,100.0,72.33,0.0
,,black panther,various black panther the album,2018.0,2018.0,59.09090909090908,100.0,71.36,0.0
,,black panther,ludwig goransson black panther,2018.0,2018.0,60.46511627906976,100.0,72.33,0.0
,,black panther,various black panther the album,2018.0,2018.0,59.09090909090908,100.0,71.36,0.0
,,captain america the first avenger,alan silvestri captain america the first avenger,2011.0,2011.0,81.4814814814815,100.0,87.04,0.0
,,captain america the first avenger,alan silvestri captain america the first avenger,2011.0,2011.0,81.4814814814815,100.0,87.04,0.0
,,captain america the first avenger,alan silvestri captain america the first avenger,2011.0,2011.0,81.4814814814815,100.0,87.04,0.0
,,captain america the first avenger,alan silvestri captain america the first avenger,2011.0,2011.0,81.4814814814815,100.0,87.04,0.0
,,captain america civil war,alan silvestri marvel captain america the first avenger,2016.0,2015.0,52.5,72.0,58.35,1.0
,,captain america the winter soldier,alan silvestri marvel captain america the first avenger,2014.0,2015.0,56.17977528089888,74.62686567164178,61.71,1.0
,,bohemian rhapsody,queen bohemian rhapsody,2018.0,2018.0,85.0,100.0,89.5,0.0
,,bohemian rhapsody,queen bohemian rhapsody,2018.0,2019.0,85.0,100.0,89.5,1.0
,,bohemian rhapsody,queen bohemian rhapsody,2018.0,2019.0,85.0,100.0,89.5,1.0
,,bohemian rhapsody,queen bohemian rhapsody,2018.0,2018.0,85.0,100.0,89.5,0.0
,,bohemian rhapsody recreating live aid,queen bohemian rhapsody,2019.0,2018.0,70.0,85.0,74.5,1.0
,,bohemian rhapsody recreating live aid,queen bohemian rhapsody,2019.0,2019.0,70.0,85.0,74.5,0.0
,,bohemian rhapsody recreating live aid,queen bohemian rhapsody,2019.0,2019.0,70.0,85.0,74.5,0.0
,,bohemian rhapsody recreating live aid,queen bohemian rhapsody,2019.0,2018.0,70.0,85.0,74.5,1.0
,,bohemian rhapsody la vraie histoire de queen,queen bohemian rhapsody,2019.0,2018.0,68.65671641791045,85.0,73.56,1.0
,,bohemian rhapsody la vraie histoire de queen,queen bohemian rhapsody,2019.0,2019.0,68.65671641791045,85.0,73.56,0.0
,,bohemian rhapsody la vraie histoire de queen,queen bohemian rhapsody,2019.0,2019.0,68.65671641791045,85.0,73.56,0.0
,,bohemian rhapsody la vraie histoire de queen,queen bohemian rhapsody,2019.0,2018.0,68.65671641791045,85.0,73.56,1.0
,,blade runner 2049,hans zimmer benjamin wallfisch blade runner 2049,2017.0,2017.0,52.3076923076923,100.0,66.62,0.0
,,blade runner 2049,hans zimmer benjamin wallfisch blade runner 2049,2017.0,2017.0,52.3076923076923,100.0,66.62,0.0
,,blade runner black out 2022,hans zimmer benjamin wallfisch blade runner 2049,2017.0,2017.0,50.66666666666666,68.18181818181819,55.92,0.0
,,blade runner black out 2022,hans zimmer benjamin wallfisch blade runner 2049,2017.0,2017.0,50.66666666666666,68.18181818181819,55.92,0.0
,,blade runner mundos replicantes,hans zimmer benjamin wallfisch blade runner 2049,2018.0,2017.0,43.0379746835443,54.16666666666667,46.38,1.0
,,blade runner mundos replicantes,hans zimmer benjamin wallfisch blade runner 2049,2018.0,2017.0,43.0379746835443,54.16666666666667,46.38,1.0
,,blade runner mundos replicantes,hans zimmer and benjamin wallfisch blade runner 2049,2018.0,2019.0,40.963855421686745,54.16666666666667,44.92,1.0
,,oscar pistorius blade runner killer,hans zimmer benjamin wallfisch blade runner 2049,2017.0,2017.0,36.14457831325302,57.14285714285714,42.44,0.0
,,oscar pistorius blade runner killer,hans zimmer benjamin wallfisch blade runner 2049,2017.0,2017.0,36.14457831325302,57.14285714285714,42.44,0.0
,,blade runner do androids dream of electronic beats,hans zimmer benjamin wallfisch blade runner 2049,2017.0,2017.0,42.85714285714286,42.622950819672134,42.79,0.0
,,blade runner do androids dream of electronic beats,hans zimmer benjamin wallfisch blade runner 2049,2017.0,2017.0,42.85714285714286,42.622950819672134,42.79,0.0
,,short cuts blade runner de ridley scott,hans zimmer benjamin wallfisch blade runner 2049,,2017.0,43.67816091954023,53.333333333333336,46.57,
,,short cuts blade runner de ridley scott,vangelis blade runner,,1994.0,46.666666666666664,66.66666666666667,52.67,
,,short cuts blade runner de ridley scott,hans zimmer benjamin wallfisch blade runner 2049,,2017.0,43.67816091954023,53.333333333333336,46.57,
,,short cuts blade runner de ridley scott,vangelis blade runner,,2015.0,46.666666666666664,66.66666666666667,52.67,
,,short cuts blade runner de ridley scott,hans zimmer and benjamin wallfisch blade runner 2049,,2019.0,41.75824175824175,53.333333333333336,45.23,
,,2036 nexus dawn,hans zimmer benjamin wallfisch blade runner 2049,2017.0,2017.0,31.746031746031743,30.000000000000004,31.22,0.0
,,2036 nexus dawn,hans zimmer benjamin wallfisch blade runner 2049,2017.0,2017.0,31.746031746031743,30.000000000000004,31.22,0.0
,,2048 nowhere to run,hans zimmer benjamin wallfisch blade runner 2049,2017.0,2017.0,32.83582089552238,36.8421052631579,34.04,0.0
,,2048 nowhere to run,hans zimmer benjamin wallfisch blade runner 2049,2017.0,2017.0,32.83582089552238,36.8421052631579,34.04,0.0
,,captain america the winter soldier,henry jackman captain america the winter soldier,2014.0,2014.0,82.92682926829268,100.0,88.05,0.0
,,captain america the winter soldier,henry jackman captain america the winter soldier,2014.0,2014.0,82.92682926829268,100.0,88.05,0.0
,,casino,david arnold casino royale,2019.0,2020.0,37.5,100.0,56.25,1.0
,,orio stories casino urial,david arnold casino royale,2020.0,2020.0,47.05882352941176,59.09090909090908,50.67,0.0
,,casino,david arnold casino royale,2006.0,2006.0,37.5,100.0,56.25,0.0
,,bet dead casino,burt bacharach casino royale,,1967.0,51.162790697674424,53.333333333333336,51.81,
,,bet dead casino,burt bacharach casino royale,,1967.0,51.162790697674424,53.333333333333336,51.81,
,,bet dead casino,david arnold casino royale,,2006.0,53.65853658536586,66.66666666666667,57.56,
,,bet dead casino,burt bacharach casino royale,,1967.0,51.162790697674424,53.333333333333336,51.81,
,,bet dead casino,david arnold casino royale,,2020.0,53.65853658536586,66.66666666666667,57.56,
,,casino royale,david arnold casino royale,2006.0,2006.0,66.66666666666667,100.0,76.67,0.0
,,chicago,blues brothers the blues brothers,,1980.0,9.999999999999998,18.181818181818176,12.45,
,,chicago,blues brothers the blues brothers,1979.0,1980.0,9.999999999999998,18.181818181818176,12.45,1.0
,,coco,michael giacchino various coco,2017.0,2017.0,23.529411764705888,100.0,46.47,0.0
,,coco,michael giacchino various coco,2017.0,2017.0,23.529411764705888,100.0,46.47,0.0
,,coco,michael giacchino various coco,2018.0,2017.0,23.529411764705888,100.0,46.47,1.0
,,coco,michael giacchino various coco,2018.0,2017.0,23.529411764705888,100.0,46.47,1.0
,,circleen coco and the wild rhinoceros,michael giacchino various coco,2018.0,2017.0,41.7910447761194,45.833333333333336,43.0,1.0
,,circleen coco and the wild rhinoceros,michael giacchino various coco,2018.0,2017.0,41.7910447761194,45.833333333333336,43.0,1.0
,,coco farm,michael giacchino various coco,2023.0,2022.0,35.89743589743589,61.53846153846154,43.59,1.0
,,coco farm,michael giacchino various coco,2023.0,2022.0,35.89743589743589,61.53846153846154,43.59,1.0
,,coco farm,michael giacchino various coco,2023.0,2022.0,35.89743589743589,61.53846153846154,43.59,1.0
,,cocorico paiol,michael giacchino various coco,,2017.0,50.0,57.14285714285714,52.14,
,,cocorico paiol,michael giacchino various coco,,2022.0,50.0,57.14285714285714,52.14,
,,cocorico paiol,michael giacchino various coco,,2022.0,50.0,57.14285714285714,52.14,
,,cocorico paiol,michael giacchino various coco,,2022.0,50.0,57.14285714285714,52.14,
,,cocorico paiol,michael giacchino various coco,,2017.0,50.0,57.14285714285714,52.14,
,,cocoon,michael giacchino various coco,2021.0,2022.0,27.77777777777778,80.0,43.44,1.0
,,cocoon,michael giacchino various coco,2021.0,2022.0,27.77777777777778,80.0,43.44,1.0
,,cocoon,michael giacchino various coco,2021.0,2022.0,27.77777777777778,80.0,43.44,1.0
,,coco hotahota farereiraa,michael giacchino various coco,2022.0,2022.0,40.74074074074075,39.13043478260869,40.26,0.0
,,coco hotahota farereiraa,michael giacchino various coco,2022.0,2022.0,40.74074074074075,39.13043478260869,40.26,0.0
,,coco hotahota farereiraa,michael giacchino various coco,2022.0,2022.0,40.74074074074075,39.13043478260869,40.26,0.0
,,close encounters of the third kind,john williams close encounters of the third kind,1977.0,1977.0,82.92682926829268,100.0,88.05,0.0
,,close encounters of the third kind,john williams close encounters of the third kind,1977.0,1977.0,82.92682926829268,100.0,88.05,0.0
,,close encounters of the third kind,john williams close encounters of the third kind,1977.0,1977.0,82.92682926829268,100.0,88.05,0.0
,,close encounters of the third kind,john williams close encounters of the third kind,1977.0,1977.0,82.92682926829268,100.0,88.05,0.0
,,close encounters of the third kind,john williams close encounters of the third kind,1977.0,1978.0,82.92682926829268,100.0,88.05,1.0
,,doctor strange,michael giacchino doctor strange,2016.0,2016.0,60.86956521739131,100.0,72.61,0.0
,,doctor strange in the multiverse of madness,danny elfman doctor strange in the multiverse of madness,2022.0,2022.0,86.86868686868688,100.0,90.81,0.0
,,doctor strange in the multiverse of madness,danny elfman doctor strange in the multiverse of madness,2022.0,2022.0,86.86868686868688,100.0,90.81,0.0
,,doctor strange in the multiverse of madness,danny elfman doctor strange in the multiverse of madness,2022.0,2023.0,86.86868686868688,100.0,90.81,1.0
,,marvel dc war on god doctor strange aleister crowley and the multiverse of satanism,danny elfman doctor strange in the multiverse of madness,2022.0,2022.0,58.992805755395686,67.85714285714286,61.65,0.0
,,marvel dc war on god doctor strange aleister crowley and the multiverse of satanism,danny elfman doctor strange in the multiverse of madness,2022.0,2022.0,58.992805755395686,67.85714285714286,61.65,0.0
,,marvel dc war on god doctor strange aleister crowley and the multiverse of satanism,danny elfman doctor strange in the multiverse of madness,2022.0,2023.0,58.992805755395686,67.85714285714286,61.65,1.0
,,doctor strange the fabric of reality,michael giacchino doctor strange,2017.0,2016.0,61.76470588235294,60.86956521739131,61.5,1.0
,,doctor strange the cerer supreme,michael giacchino doctor strange,2017.0,2016.0,46.875,60.86956521739131,51.07,1.0
,,marvel studios assembled the making of doctor strange in the multiverse of madness,danny elfman doctor strange in the multiverse of madness,2022.0,2022.0,65.21739130434783,89.52380952380953,72.51,0.0
,,marvel studios assembled the making of doctor strange in the multiverse of madness,danny elfman doctor strange in the multiverse of madness,2022.0,2022.0,65.21739130434783,89.52380952380953,72.51,0.0
,,marvel studios assembled the making of doctor strange in the multiverse of madness,danny elfman doctor strange in the multiverse of madness,2022.0,2023.0,65.21739130434783,89.52380952380953,72.51,1.0
,,django unchained,various django unchained,2012.0,2012.0,80.0,100.0,86.0,0.0
,,django unchained,various django unchained,2012.0,2013.0,80.0,100.0,86.0,1.0
,,django unchained,various django unchained,2012.0,2013.0,80.0,100.0,86.0,1.0
,,django unchained,various django unchained,2012.0,2013.0,80.0,100.0,86.0,1.0
,,django unchained,various django unchained,2012.0,2012.0,80.0,100.0,86.0,0.0
,,django unchained reimagining the spaghetti western making of documentary,various django unchained,2013.0,2012.0,37.5,80.0,50.25,1.0
,,django unchained reimagining the spaghetti western making of documentary,various django unchained,2013.0,2013.0,37.5,80.0,50.25,0.0
,,django unchained reimagining the spaghetti western making of documentary,various django unchained,2013.0,2013.0,37.5,80.0,50.25,0.0
,,django unchained reimagining the spaghetti western making of documentary,various django unchained,2013.0,2013.0,37.5,80.0,50.25,0.0
,,django unchained reimagining the spaghetti western making of documentary,various django unchained,2013.0,2012.0,37.5,80.0,50.25,1.0
,,blade runner 2049,hans zimmer benjamin wallfisch blade runner 2049,2017.0,2017.0,52.3076923076923,100.0,66.62,0.0
,,blade runner 2049,hans zimmer benjamin wallfisch blade runner 2049,2017.0,2017.0,52.3076923076923,100.0,66.62,0.0
,,blade runner 2049,hans zimmer benjamin wallfisch blade runner 2049,2017.0,2017.0,52.3076923076923,100.0,66.62,0.0
,,blade runner 2049,hans zimmer benjamin wallfisch blade runner 2049,2017.0,2017.0,52.3076923076923,100.0,66.62,0.0
,,2036 nexus dawn,hans zimmer benjamin wallfisch blade runner 2049,2017.0,2017.0,31.746031746031743,30.000000000000004,31.22,0.0
,,2036 nexus dawn,hans zimmer benjamin wallfisch blade runner 2049,2017.0,2017.0,31.746031746031743,30.000000000000004,31.22,0.0
,,2036 nexus dawn,hans zimmer benjamin wallfisch blade runner 2049,2017.0,2017.0,31.746031746031743,30.000000000000004,31.22,0.0
,,2036 nexus dawn,hans zimmer benjamin wallfisch blade runner 2049,2017.0,2017.0,31.746031746031743,30.000000000000004,31.22,0.0
,,2048 nowhere to run,hans zimmer benjamin wallfisch blade runner 2049,2017.0,2017.0,32.83582089552238,36.8421052631579,34.04,0.0
,,2048 nowhere to run,hans zimmer benjamin wallfisch blade runner 2049,2017.0,2017.0,32.83582089552238,36.8421052631579,34.04,0.0
,,2048 nowhere to run,hans zimmer benjamin wallfisch blade runner 2049,2017.0,2017.0,32.83582089552238,36.8421052631579,34.04,0.0
,,2048 nowhere to run,hans zimmer benjamin wallfisch blade runner 2049,2017.0,2017.0,32.83582089552238,36.8421052631579,34.04,0.0
,,crimson peak,fernando velazquez crimson peak,2015.0,2015.0,55.81395348837209,100.0,69.07,0.0
,,crimson peak,fernando velazquez crimson peak,2015.0,2015.0,55.81395348837209,100.0,69.07,0.0
,,crimson peak,fernando velazquez crimson peak,2015.0,2016.0,55.81395348837209,100.0,69.07,1.0
,,remember crimson peak,fernando velazquez crimson peak,2016.0,2015.0,57.692307692307686,77.77777777777779,63.72,1.0
,,remember crimson peak,fernando velazquez crimson peak,2016.0,2015.0,57.692307692307686,77.77777777777779,63.72,1.0
,,remember crimson peak,fernando velazquez crimson peak,2016.0,2016.0,57.692307692307686,77.77777777777779,63.72,0.0
,,light and dark of crimson peak,fernando velazquez crimson peak,2016.0,2015.0,49.18032786885246,63.1578947368421,53.37,1.0
