movie_ref,tmdb_title_norm,discogs_title_norm,tmdb_year,discogs_year,tmdb_genre,discogs_genre,discogs_style,hybrid_score
The Sound of Music,sound of music,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965,,"Pop, Stage & Screen","Soundtrack, Vocal",49.03
The Sound of Music,sound of music,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965,,"Pop, Stage & Screen","Soundtrack, Vocal",49.03
The Sound of Music,sound of music,rodgers and hammerstein julie andrews christopher plummer conducted by irwin kostal the sound of music,,1965,,"Pop, Stage & Screen","Soundtrack, Vocal",46.9
The Sound of Music,sound of music,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965,,"Pop, Stage & Screen","Soundtrack, Vocal",49.03
The Sound of Music,sound of music,vangelis 1492 conquest of paradise,,1992,,"Electronic, Classical, Stage & Screen","Soundtrack, Score, Instrumental, Modern Classical, Ambient, Theme",36.19
The Sound of Music,sound of music,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965,,"Pop, Stage & Screen","Soundtrack, Vocal",49.03
The Sound of Music,sound of music,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965,,"Pop, Stage & Screen","Soundtrack, Vocal",49.03
The Sound of Music,sound of music,rodgers and hammerstein julie andrews christopher plummer conducted by irwin kostal the sound of music,,1965,,"Pop, Stage & Screen","Soundtrack, Vocal",46.9
The Sound of Music,sound of music,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965,,"Pop, Stage & Screen","Soundtrack, Vocal",49.03
The Sound of Music,sound of music,vangelis 1492 conquest of paradise,,1992,,"Electronic, Classical, Stage & Screen","Soundtrack, Score, Instrumental, Modern Classical, Ambient, Theme",36.19
The Sound of Music,sound of music from fact to phenomenon,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965,,"Pop, Stage & Screen","Soundtrack, Vocal",47.02
The Sound of Music,sound of music from fact to phenomenon,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965,,"Pop, Stage & Screen","Soundtrack, Vocal",47.02
The Sound of Music,sound of music from fact to phenomenon,rodgers and hammerstein julie andrews christopher plummer conducted by irwin kostal the sound of music,,1965,,"Pop, Stage & Screen","Soundtrack, Vocal",44.15
The Sound of Music,sound of music from fact to phenomenon,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965,,"Pop, Stage & Screen","Soundtrack, Vocal",47.02
The Sound of Music,sound of music from fact to phenomenon,vangelis 1492 conquest of paradise,,1992,,"Electronic, Classical, Stage & Screen","Soundtrack, Score, Instrumental, Modern Classical, Ambient, Theme",35.71
The Sound of Music,laibach the sound of music live in austria,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965,,"Pop, Stage & Screen","Soundtrack, Vocal",53.55
The Sound of Music,laibach the sound of music live in austria,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965,,"Pop, Stage & Screen","Soundtrack, Vocal",53.55
The Sound of Music,laibach the sound of music live in austria,rodgers and hammerstein julie andrews christopher plummer conducted by irwin kostal the sound of music,,1965,,"Pop, Stage & Screen","Soundtrack, Vocal",50.47
The Sound of Music,laibach the sound of music live in austria,rodgers and hammerstein julie andrews christopher plummer irwin kostal the sound of music,,1965,,"Pop, Stage & Screen","Soundtrack, Vocal",53.55
The Sound of Music,laibach the sound of music live in austria,vangelis 1492 conquest of paradise,,1992,,"Electronic, Classical, Stage & Screen","Soundtrack, Score, Instrumental, Modern Classical, Ambient, Theme",33.59
The Wolverine,wolverine,marco beltrami the wolverine,2013,2013,"28, 878, 12","Classical, Stage & Screen",Soundtrack,64.05
The Wolverine,wolverine path of ronin,marco beltrami the wolverine,2013,2013,99,"Classical, Stage & Screen",Soundtrack,55.31
The Wolverine,power slap wolverine vs the bell,various deadpool wolverine,2023,2024,28,"Rock, Pop, Stage & Screen",Soundtrack,59.3
The Wolverine,power slap wolverine vs the bell,various deadpool wolverine,2023,2024,28,"Rock, Pop, Stage & Screen",Soundtrack,59.3
The Wolverine,power slap wolverine vs the bell,various deadpool wolverine,2023,2024,28,"Rock, Pop, Stage & Screen",Soundtrack,59.3
The Wolverine,power slap wolverine vs the bell,various deadpool wolverine,2023,2024,28,"Rock, Pop, Stage & Screen",Soundtrack,59.3
The Wolverine,wolverine the mangold restoration,various deadpool wolverine,,2024,,"Rock, Pop, Stage & Screen",Soundtrack,55.77
The Wolverine,wolverine the mangold restoration,various deadpool wolverine,,2024,,"Rock, Pop, Stage & Screen",Soundtrack,55.77
The Wolverine,wolverine the mangold restoration,marco beltrami the wolverine,,2013,,"Classical, Stage & Screen",Soundtrack,60.9
The Wolverine,wolverine the mangold restoration,various deadpool wolverine,,2024,,"Rock, Pop, Stage & Screen",Soundtrack,55.77
The Wolverine,wolverine the mangold restoration,various deadpool wolverine,,2024,,"Rock, Pop, Stage & Screen",Soundtrack,55.77
The Wolverine,marvel studios assembled the making of deadpool wolverine,various deadpool wolverine,2024,2024,99,"Rock, Pop, Stage & Screen",Soundtrack,66.01
The Wolverine,marvel studios assembled the making of deadpool wolverine,various deadpool wolverine,2024,2024,99,"Rock, Pop, Stage & Screen",Soundtrack,66.01
The Wolverine,marvel studios assembled the making of deadpool wolverine,various deadpool wolverine,2024,2024,99,"Rock, Pop, Stage & Screen",Soundtrack,66.01
The Wolverine,marvel studios assembled the making of deadpool wolverine,various deadpool wolverine,2024,2024,99,"Rock, Pop, Stage & Screen",Soundtrack,66.01
The Wolverine,snow sister and wolverine,various deadpool wolverine,2023,2024,"10749, 18","Rock, Pop, Stage & Screen",Soundtrack,61.18
The Wolverine,snow sister and wolverine,various deadpool wolverine,2023,2024,"10749, 18","Rock, Pop, Stage & Screen",Soundtrack,61.18
The Wolverine,snow sister and wolverine,various deadpool wolverine,2023,2024,"10749, 18","Rock, Pop, Stage & Screen",Soundtrack,61.18
The Wolverine,snow sister and wolverine,various deadpool wolverine,2023,2024,"10749, 18","Rock, Pop, Stage & Screen",Soundtrack,61.18
Thor,thor,patrick doyle thor,2011,2011,"12, 14, 28",Stage & Screen,"Soundtrack, Score",55.45
Thor,thor,michael giacchino thor love and thunder,2024,2023,99,Stage & Screen,"Score, Soundtrack",43.02
Thor,king of thorn,patrick doyle thor,2010,2011,"14, 16, 878",Stage & Screen,"Soundtrack, Score",46.3
Thor,thorium the far side of nuclear power,mark mothersbaugh thor ragnarok,2016,2017,99,Stage & Screen,Score,40.31
Thor,thorium remix,patrick doyle thor,2011,2011,99,Stage & Screen,"Soundtrack, Score",45.73
Thor,legends of valhalla thor,patrick doyle thor,2011,2011,"16, 12, 35, 10751, 14",Stage & Screen,"Soundtrack, Score",42.22
Thor,paradise of thorns,michael giacchino thor love and thunder,2024,2023,"18, 53",Stage & Screen,"Score, Soundtrack",39.56
Thor,thor saga,patrick doyle thor,2011,2011,99,Stage & Screen,"Soundtrack, Score",49.57
Thor,thorn,mark mothersbaugh thor ragnarok,2016,2017,"10749, 18",Stage & Screen,Score,39.56
Thor: Ragnarok,thor ragnarok,mark mothersbaugh thor ragnarok,2017,2017,"28, 12, 878",Stage & Screen,Score,71.36
Thor: Ragnarok,thor ragnarok,mark mothersbaugh thor ragnarok,2017,2017,"28, 12, 878",Stage & Screen,Score,71.36
The Irishman,irishman,various the irishman,2019,2019,"80, 18, 36",Stage & Screen,Soundtrack,70.0
The Irishman,irishman,various the irishman,2019,2020,"80, 18, 36",Stage & Screen,Soundtrack,70.0
The Irishman,irishman,various the irishman,2019,2020,"80, 18, 36","Jazz, Funk / Soul, Classical, Stage & Screen",Soundtrack,70.0
The Irishman,irishman,various the irishman,2019,2019,"80, 18, 36",Stage & Screen,Soundtrack,70.0
The Irishman,irishman,various the irishman,2019,2019,"80, 18, 36",Stage & Screen,"Soundtrack, Score",70.0
The Irishman,collaboration of lifetime scorsese epic the irishman,various the irishman,2020,2019,99,Stage & Screen,Soundtrack,51.22
The Irishman,collaboration of lifetime scorsese epic the irishman,various the irishman,2020,2020,99,Stage & Screen,Soundtrack,51.22
The Irishman,collaboration of lifetime scorsese epic the irishman,various the irishman,2020,2020,99,"Jazz, Funk / Soul, Classical, Stage & Screen",Soundtrack,51.22
The Irishman,collaboration of lifetime scorsese epic the irishman,various the irishman,2020,2019,99,Stage & Screen,Soundtrack,51.22
The Irishman,collaboration of lifetime scorsese epic the irishman,various the irishman,2020,2019,99,Stage & Screen,"Soundtrack, Score",51.22
The Irishman,making the irishman,various the irishman,2020,2019,99,Stage & Screen,Soundtrack,67.45
The Irishman,making the irishman,various the irishman,2020,2020,99,Stage & Screen,Soundtrack,67.45
The Irishman,making the irishman,various the irishman,2020,2020,99,"Jazz, Funk / Soul, Classical, Stage & Screen",Soundtrack,67.45
The Irishman,making the irishman,various the irishman,2020,2019,99,Stage & Screen,Soundtrack,67.45
The Irishman,making the irishman,various the irishman,2020,2019,99,Stage & Screen,"Soundtrack, Score",67.45
The Irishman,conor mcgregor the irishman,various the irishman,2020,2019,99,Stage & Screen,Soundtrack,60.45
The Irishman,conor mcgregor the irishman,various the irishman,2020,2020,99,Stage & Screen,Soundtrack,60.45
The Irishman,conor mcgregor the irishman,various the irishman,2020,2020,99,"Jazz, Funk / Soul, Classical, Stage & Screen",Soundtrack,60.45
The Irishman,conor mcgregor the irishman,various the irishman,2020,2019,99,Stage & Screen,Soundtrack,60.45
The Irishman,conor mcgregor the irishman,various the irishman,2020,2019,99,Stage & Screen,"Soundtrack, Score",60.45
The Irishman,irishman in conversation,various the irishman,2019,2019,99,Stage & Screen,Soundtrack,45.78
The Irishman,irishman in conversation,various the irishman,2019,2020,99,Stage & Screen,Soundtrack,45.78
The Irishman,irishman in conversation,various the irishman,2019,2020,99,"Jazz, Funk / Soul, Classical, Stage & Screen",Soundtrack,45.78
The Irishman,irishman in conversation,various the irishman,2019,2019,99,Stage & Screen,Soundtrack,45.78
The Irishman,irishman in conversation,various the irishman,2019,2019,99,Stage & Screen,"Soundtrack, Score",45.78
The Irishman,irishman children of gael,various the irishman,,2019,"36, 16",Stage & Screen,Soundtrack,48.25
The Irishman,irishman children of gael,various the irishman,,2020,"36, 16",Stage & Screen,Soundtrack,48.25
The Irishman,irishman children of gael,various the irishman,,2020,"36, 16","Jazz, Funk / Soul, Classical, Stage & Screen",Soundtrack,48.25
The Irishman,irishman children of gael,various the irishman,,2019,"36, 16",Stage & Screen,Soundtrack,48.25
The Irishman,irishman children of gael,various the irishman,,2019,"36, 16",Stage & Screen,"Soundtrack, Score",48.25
Titanic,titanic,james horner titanic,1997,1997,"18, 10749","Pop, Classical, Stage & Screen","Score, Contemporary, Ballad, Soundtrack",66.3
Titanic,titanic,james horner titanic,1997,1998,"18, 10749","Pop, Classical, Folk, World, & Country, Stage & Screen","Soundtrack, Score, Ballad",66.3
Titanic,titanic,james horner titanic,1997,1997,"18, 10749","Pop, Classical, Stage & Screen","Score, Contemporary, Ballad, Soundtrack",66.3
Titanic,titanic,james horner titanic,1997,1997,"18, 10749","Pop, Classical, Stage & Screen","Soundtrack, Contemporary, Ballad",66.3
Titanic,titanic,james horner back to titanic,1997,1998,"18, 10749",Stage & Screen,"Soundtrack, Score",58.0
Titanic,titanic,james horner titanic,,1997,,"Pop, Classical, Stage & Screen","Score, Contemporary, Ballad, Soundtrack",66.3
Titanic,titanic,james horner titanic,,1998,,"Pop, Classical, Folk, World, & Country, Stage & Screen","Soundtrack, Score, Ballad",66.3
Titanic,titanic,james horner titanic,,1997,,"Pop, Classical, Stage & Screen","Score, Contemporary, Ballad, Soundtrack",66.3
Titanic,titanic,james horner titanic,,1997,,"Pop, Classical, Stage & Screen","Soundtrack, Contemporary, Ballad",66.3
Titanic,titanic,james horner back to titanic,,1998,,Stage & Screen,"Soundtrack, Score",58.0
Titanic,legend of the titanic,james horner titanic,1999,1998,"16, 10751","Pop, Classical, Folk, World, & Country, Stage & Screen","Soundtrack, Score, Ballad",58.19
Titanic,legend of the titanic,james horner back to titanic,1999,1998,"16, 10751",Stage & Screen,"Soundtrack, Score",53.04
Titanic,chambermaid on the titanic,james horner titanic,1997,1997,"10749, 18","Pop, Classical, Stage & Screen","Score, Contemporary, Ballad, Soundtrack",60.19
Titanic,chambermaid on the titanic,james horner titanic,1997,1998,"10749, 18","Pop, Classical, Folk, World, & Country, Stage & Screen","Soundtrack, Score, Ballad",60.19
Titanic,chambermaid on the titanic,james horner titanic,1997,1997,"10749, 18","Pop, Classical, Stage & Screen","Score, Contemporary, Ballad, Soundtrack",60.19
Titanic,chambermaid on the titanic,james horner titanic,1997,1997,"10749, 18","Pop, Classical, Stage & Screen","Soundtrack, Contemporary, Ballad",60.19
Titanic,chambermaid on the titanic,james horner back to titanic,1997,1998,"10749, 18",Stage & Screen,"Soundtrack, Score",56.62
The Hateful Eight,hateful eight,ennio morricone quentin tarantino the hateful eight,2015,2015,"18, 9648, 37",Stage & Screen,"Soundtrack, Score",58.44
The Hateful Eight,hateful eight,ennio morricone quentin tarantino quentin tarantino the hateful eight,2015,2016,"18, 9648, 37",Stage & Screen,"Soundtrack, Score",52.2
The Hateful Eight,hateful eight,ennio morricone quentin tarantino the h8ful eight,2015,2016,"18, 9648, 37",Stage & Screen,"Soundtrack, Score",47.58
The Hateful Eight,hateful eight,ennio morricone various quentin tarantino the hateful eight,2015,2015,"18, 9648, 37",Stage & Screen,"Score, Soundtrack, Dialogue, Folk, Modern Classical",55.28
The Hateful Eight,hateful eight,morricone tarantino quentin tarantino the h8ful eight,2015,2016,"18, 9648, 37",Stage & Screen,"Soundtrack, Score",46.21
The Hateful Eight,short cuts quentin tarantino the hateful eight,ennio morricone quentin tarantino the hateful eight,,2015,16,Stage & Screen,"Soundtrack, Score",76.86
The Hateful Eight,short cuts quentin tarantino the hateful eight,ennio morricone quentin tarantino quentin tarantino the hateful eight,,2016,16,Stage & Screen,"Soundtrack, Score",73.01
The Hateful Eight,short cuts quentin tarantino the hateful eight,ennio morricone quentin tarantino the h8ful eight,,2016,16,Stage & Screen,"Soundtrack, Score",71.91
